link,listed,address,price,bedrooms,bathrooms,area (m2),latitude,longitude
https://www.realestate.co.nz/42673302/residential/sale/4e-82-cable-street-te-aro,3 months ago,"4E/82 Cable Street, Te Aro","Buyer Enquiry Over $1,295,000",3.0,2.0,,,
https://www.realestate.co.nz/42673298/residential/sale/15-atiawa-street-petone,3 months ago,"15 Atiawa Street, Petone","$749,000",3.0,1.0,395.0,,
https://www.realestate.co.nz/42673294/residential/sale/21-argentine-avenue-miramar,3 months ago,"21 Argentine Avenue, Miramar","Buyer Enquiry Over $1,295,000",5.0,2.0,460.0,,
https://www.realestate.co.nz/42673288/residential/sale/1a-11-tennyson-street-te-aro,3 months ago,"1A/11 Tennyson Street, Te Aro","Buyer Enquiry Over $840,000",3.0,1.0,,,
https://www.realestate.co.nz/42673133/residential/sale/50b-wharemauku-road-raumati-beach,3 months ago,"50B Wharemauku Road, Raumati Beach","Enquiries Over $495,000",,,438.0,,
https://www.realestate.co.nz/42673096/residential/sale/12c-163-the-terrace-wellington-central,3 months ago,"12C/163 The Terrace, Wellington Central",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42672954/residential/sale/15-rangatira-street-otaki,3 months ago,"15 Rangatira Street, Otaki","Offers Over $595,000",3.0,1.0,372.0,,
https://www.realestate.co.nz/42672891/residential/sale/59a-gilbert-road-kaitoke,3 months ago,"59a Gilbert Road, Kaitoke","Enquiries Over $640,000",,,41200.0,,
https://www.realestate.co.nz/42672877/residential/sale/7-310-oriental-parade-oriental-bay,3 months ago,"7/310 Oriental Parade, Oriental Bay","Buyer Enquiry Over $2,650,000",3.0,2.0,,,
https://www.realestate.co.nz/42672876/residential/sale/6-ruru-crescent-heretaunga,3 months ago,"6 Ruru Crescent, Heretaunga","Offers Over $759,000",3.0,1.0,508.0,,
https://www.realestate.co.nz/42672714/residential/sale/56-te-moana-road-waikanae-beach,3 months ago,"56 Te Moana Road, Waikanae Beach","$675,000",2.0,1.0,819.0,,
https://www.realestate.co.nz/42672622/residential/sale/24-jocelyn-crescent-pinehaven,3 months ago,"24 Jocelyn Crescent, Pinehaven","$1,075,000",7.0,3.0,950.0,,
https://www.realestate.co.nz/42672529/residential/sale/11-phoenix-court-otaki,3 months ago,"11 Phoenix Court, Otaki","$675,000",3.0,1.0,482.0,,
https://www.realestate.co.nz/42672379/residential/sale/169-181-blue-mountains-road-blue-mountains,3 months ago,"169-181 Blue Mountains Road, Blue Mountains","Offers Over $350,000",,,4054.0,,
https://www.realestate.co.nz/42672028/residential/sale/4-raikes-road-lot-1-1422a-state-highway-2-kaitoke,3 months ago,"4 Raikes Road (Lot 1, 1422a State Highway 2), Kait...",Negotiation,,,10200.0,,
https://www.realestate.co.nz/42671917/residential/sale/32-raukawa-street-stokes-valley,3 months ago,"32 Raukawa Street, Stokes Valley","Asking Price $960,000 Plus GST (if any)",,,1178.0,,
https://www.realestate.co.nz/42671718/residential/sale/8-15-awamutu-grove-waiwhetu,3 months ago,"8/15 Awamutu Grove, Waiwhetu","Buyer Enquiry Over $609,000",2.0,1.0,83.0,,
https://www.realestate.co.nz/42671697/residential/sale/64-queen-charlotte-drive-aotea,3 months ago,"64 Queen Charlotte Drive, Aotea","Enquiries Over $650,000",,,574.0,,
https://www.realestate.co.nz/42671318/residential/sale/3-glen-loch-place-paraparaumu,3 months ago,"3 Glen Loch Place, Paraparaumu","Offers Over $845,000",3.0,2.0,450.0,,
https://www.realestate.co.nz/42671276/residential/sale/213-reikorangi-road-waikanae,3 months ago,"213 Reikorangi Road, WAIKANAE","$700,000 Plus GST (if any)",,,38600.0,,
https://www.realestate.co.nz/42671193/residential/sale/51-camperdown-road-miramar,3 months ago,"51 Camperdown Road, Miramar","Asking Price $835,000",2.0,1.0,465.0,,
https://www.realestate.co.nz/42671028/residential/sale/109-hewer-crescent-naenae,3 months ago,"109 Hewer Crescent, Naenae",Auction,3.0,1.0,120.0,,
https://www.realestate.co.nz/42670844/residential/sale/26-10-trieste-way-paraparaumu,3 months ago,"26/10 Trieste Way, Paraparaumu","Enquiries Over $679,000",2.0,1.0,60.0,,
https://www.realestate.co.nz/42670815/residential/sale/17e-onslow-road-khandallah,3 months ago,"17E Onslow Road, Khandallah","Buyer Enquiry Over $895,000",3.0,3.0,133.0,,
https://www.realestate.co.nz/42670663/residential/sale/15-ian-peter-way-otaki,3 months ago,"15 Ian Peter Way, Otaki","$620,000",2.0,1.0,,,
https://www.realestate.co.nz/42670493/residential/sale/3-46-king-street-ebdentown,3 months ago,"3/46 King Street, Ebdentown","Buyer Enquiry Over $399,000",2.0,1.0,,,
https://www.realestate.co.nz/42670410/residential/sale/127-silverstream-road-crofton-downs,3 months ago,"127 Silverstream Road, Crofton Downs","$495,000",,,337.0,,
https://www.realestate.co.nz/42670342/residential/sale/47a-kapiti-road-paraparaumu,3 months ago,"47A Kapiti Road, Paraparaumu","Offers Over $499,000",2.0,1.0,,,
https://www.realestate.co.nz/42670133/residential/sale/148-kakariki-way-whitemans-valley,3 months ago,"148 Kakariki Way, Whitemans Valley","Asking Price $1,275,000",2.0,2.0,44200.0,,
https://www.realestate.co.nz/42670073/residential/sale/5a-william-street-waikanae-beach,3 months ago,"5A William Street, Waikanae Beach","$615,000",3.0,1.0,,,
https://www.realestate.co.nz/42670032/residential/sale/4-15-bolton-street-petone,3 months ago,"4/15 Bolton Street, Petone",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42669847/residential/sale/501-marine-drive-sunshine-bay,3 months ago,"501 Marine Drive, Sunshine Bay","Asking Price $399,000",,,2413.0,,
https://www.realestate.co.nz/42669574/residential/sale/33-ratadale-road-reikorangi,3 months ago,"33 Ratadale Road, Reikorangi","Offers Over $1,099,000",3.0,1.0,13100.0,,
https://www.realestate.co.nz/42669541/residential/sale/9-clearwater-terrace-brown-owl,3 months ago,"9 Clearwater Terrace, Brown Owl","Buyer Enquiry Over $980,000",4.0,3.0,579.0,,
https://www.realestate.co.nz/42669445/residential/sale/33-satara-crescent-khandallah,3 months ago,"33 Satara Crescent, Khandallah",Deadline Sale,4.0,3.0,559.0,,
https://www.realestate.co.nz/42669238/residential/sale/324-manly-street-paraparaumu-beach,3 months ago,"324 Manly Street, PARAPARAUMU BEACH","$1,100,000",5.0,2.0,745.0,,
https://www.realestate.co.nz/42669072/residential/sale/303-fairview-drive-akatarawa,3 months ago,"303 Fairview Drive, Akatarawa","Enquiries Over $1,769,000",5.0,5.0,12850.0,,
https://www.realestate.co.nz/42669026/residential/sale/131-overtoun-terrace-hataitai,3 months ago,"131 Overtoun Terrace, Hataitai","Buyer Enquiry Over $1,545,000",5.0,2.0,544.0,,
https://www.realestate.co.nz/42669011/residential/sale/91-brougham-street-mount-victoria,3 months ago,"91 Brougham Street, Mount Victoria","Offers Over $2,995,000",5.0,3.0,550.0,,
https://www.realestate.co.nz/42668931/residential/sale/418a-broadway-miramar,3 months ago,"418A Broadway, Miramar","$699,000",3.0,1.0,291.0,,
https://www.realestate.co.nz/42668911/residential/sale/1138b-maymorn-road-maymorn,3 months ago,"1138B Maymorn Road, Maymorn","Offers Over $1,100,000",4.0,2.0,10000.0,,
https://www.realestate.co.nz/42668818/residential/sale/79a-martin-street-wallaceville,3 months ago,"79A Martin Street, Wallaceville",Negotiation,3.0,2.0,306.0,,
https://www.realestate.co.nz/42668799/residential/sale/103-churchill-drive-crofton-downs,3 months ago,"103 Churchill Drive, Crofton Downs","Offers Over $995,000",4.0,1.0,510.0,,
https://www.realestate.co.nz/42668793/residential/sale/10-pohatu-lane-otaki,3 months ago,"10 Pohatu Lane, Otaki","Buyer Enquiry Over $890,000",3.0,3.0,918.0,,
https://www.realestate.co.nz/42668778/residential/sale/8-millennium-hill-paraparaumu,3 months ago,"8 Millennium Hill, Paraparaumu",Negotiation,4.0,3.0,773.0,,
https://www.realestate.co.nz/42668775/residential/sale/1102-1-market-lane-wellington-central,3 months ago,"1102/1 Market Lane, Wellington Central","Buyer Enquiry Over $3,750,000",3.0,2.0,,,
https://www.realestate.co.nz/42668774/residential/sale/1110-161-victoria-street-te-aro,3 months ago,"1110/161 Victoria Street, Te Aro","Buyer Enquiry Over $1,195,000",3.0,2.0,,,
https://www.realestate.co.nz/42668768/residential/sale/101-166-victoria-street-te-aro,3 months ago,"101/166 Victoria Street, Te Aro","Offers Over $589,000",1.0,1.0,,,
https://www.realestate.co.nz/42668690/residential/sale/605-74-taranaki-street-te-aro,3 months ago,"605/74 Taranaki Street, Te Aro","Offers Over $399,000",2.0,1.0,,,
https://www.realestate.co.nz/42668664/residential/sale/18-pukerua-beach-road-pukerua-bay,3 months ago,"18 Pukerua Beach Road, PUKERUA BAY",Negotiation,4.0,1.0,759.0,,
https://www.realestate.co.nz/42668510/residential/sale/2-38-hinau-street-woburn,3 months ago,"2/38 Hinau Street, Woburn",Auction,4.0,4.0,,,
https://www.realestate.co.nz/42668503/residential/sale/237-rangiuru-road-otaki,3 months ago,"237 Rangiuru Road, Otaki","$899,202",3.0,2.0,513.0,,
https://www.realestate.co.nz/42668486/residential/sale/3-130-oriental-parade-oriental-bay,3 months ago,"3/130 Oriental Parade, Oriental Bay","Offers Over $1,950,000",3.0,2.0,,,
https://www.realestate.co.nz/42668446/residential/sale/2-cromarty-place-papakowhai,3 months ago,"2 Cromarty Place, Papakowhai","Buyer Enquiry Over $699,000",4.0,3.0,645.0,,
https://www.realestate.co.nz/42668350/residential/sale/63-fraser-avenue-johnsonville,3 months ago,"63 Fraser Avenue, Johnsonville","Buyer Budget Over $625,000",2.0,1.0,554.0,,
https://www.realestate.co.nz/42668276/residential/sale/410-takapu-road-tawa,3 months ago,"410 Takapu Road, Tawa",Negotiation,3.0,1.0,60400.0,,
https://www.realestate.co.nz/42668250/residential/sale/lot-6-anderson-park-waikanae,3 months ago,"Lot 6 - Anderson Park, Waikanae","$1,099,000",3.0,2.0,775.0,,
https://www.realestate.co.nz/42668146/residential/sale/lot30-237-rangiuru-road-otaki,3 months ago,"Lot30/237 Rangiuru Road, Otaki","$914,680",3.0,2.0,480.0,,
https://www.realestate.co.nz/42668124/residential/sale/2-12-burcham-street-taita,3 months ago,"2/12 Burcham Street, Taita",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42667972/residential/sale/157-breaker-bay-road-breaker-bay,3 months ago,"157 Breaker Bay Road, Breaker Bay","$1,250,000",4.0,5.0,,,
https://www.realestate.co.nz/42667852/residential/sale/5-st-vincent-way-waikanae,3 months ago,"5 St Vincent Way, Waikanae","Enquiries Over $485,000",,,480.0,,
https://www.realestate.co.nz/42667831/residential/sale/41-birch-street-central-hutt,3 months ago,"41 Birch Street, Central Hutt","$789,000",2.0,2.0,,,
https://www.realestate.co.nz/42667788/residential/sale/71a-larsen-crescent-tawa,3 months ago,"71a Larsen Crescent, Tawa","Offers Over $649,000",4.0,3.0,,,
https://www.realestate.co.nz/42667683/residential/sale/62-old-hautere-road-te-horo,3 months ago,"62 Old Hautere Road, Te Horo",Negotiation,3.0,4.0,8100.0,,
https://www.realestate.co.nz/42667675/residential/sale/43-matenga-street-waikanae,3 months ago,"43 Matenga Street, Waikanae","$1,345,000",3.0,2.0,634.0,,
https://www.realestate.co.nz/42667633/residential/sale/48-50-tiromoana-road-raumati-south,3 months ago,"48-50 Tiromoana Road, Raumati South","Offers Over $1,299,000",3.0,2.0,1620.0,,
https://www.realestate.co.nz/42667606/residential/sale/37b-london-road-korokoro,3 months ago,"37b London Road, Korokoro","Enquiries Over $799,000",4.0,3.0,,,
https://www.realestate.co.nz/42667532/residential/sale/103-atkinson-avenue-otaki-beach,3 months ago,"103 Atkinson Avenue, Otaki Beach","$750,000",3.0,2.0,1012.0,,
https://www.realestate.co.nz/42667433/residential/sale/57-sefton-street-wadestown,3 months ago,"57 Sefton Street, Wadestown","$1,550,000",5.0,2.0,407.0,,
https://www.realestate.co.nz/42667225/residential/sale/6-kiwi-pukupuku-close-waikanae,3 months ago,"6 Kiwi Pukupuku Close, Waikanae","$1,248,000",3.0,2.0,643.0,,
https://www.realestate.co.nz/42666661/residential/sale/7-maungakotukutuku-road-paraparaumu,3 months ago,"7 Maungakotukutuku Road, PARAPARAUMU","$650,000 Plus GST (if any)",,,10000.0,,
https://www.realestate.co.nz/42666508/residential/sale/3-84-freyberg-street-lyall-bay,3 months ago,"3/84 Freyberg Street, Lyall Bay","Buyer Enquiry Over $295,000",1.0,1.0,324.0,,
https://www.realestate.co.nz/42666306/residential/sale/39-houhere-street-paraparaumu,3 months ago,"39 Houhere Street, Paraparaumu","Buyer Enquiry Over $695,000",2.0,1.0,,,
https://www.realestate.co.nz/42666274/residential/sale/24d-mandalay-terrace-khandallah,3 months ago,"24D Mandalay Terrace, Khandallah",Negotiation,5.0,3.0,722.0,,
https://www.realestate.co.nz/42666257/residential/sale/13-kohu-way-whitby,3 months ago,"13 Kohu Way, Whitby","Offers Over $729,000",3.0,1.0,148.0,,
https://www.realestate.co.nz/42666017/residential/sale/71-73-rodney-avenue-te-horo-beach,3 months ago,"71-73 Rodney Avenue, Te Horo Beach",Negotiation,3.0,3.0,1808.0,,
https://www.realestate.co.nz/42666001/residential/sale/40-pitt-street-wadestown,3 months ago,"40 Pitt Street, Wadestown","Buyer Enquiry Over $1,695,000",5.0,4.0,402.0,,
https://www.realestate.co.nz/42665841/residential/sale/602-22-herd-street-te-aro,3 months ago,"602/22 Herd Street, Te Aro",POA,4.0,3.0,,,
https://www.realestate.co.nz/42665806/residential/sale/146-cockayne-road-khandallah,3 months ago,"146 Cockayne Road, Khandallah","Buyer Enquiry Over $1,195,000",4.0,2.0,647.0,,
https://www.realestate.co.nz/42665658/residential/sale/190-newlands-road-newlands,3 months ago,"190 Newlands Road, Newlands",Negotiation,,,1063.0,,
https://www.realestate.co.nz/42665564/residential/sale/7-nuhaka-place-paraparaumu-beach,3 months ago,"7 Nuhaka Place, Paraparaumu Beach",Negotiation,5.0,3.0,968.0,,
https://www.realestate.co.nz/42665484/residential/sale/264i-grounsell-crescent-belmont,3 months ago,"264i Grounsell Crescent, Belmont","Buyer Enquiry Over $440,000",2.0,1.0,,,
https://www.realestate.co.nz/42665427/residential/sale/2-87-waiwhetu-road-waterloo,3 months ago,"2/87 Waiwhetu Road, Waterloo","Asking Price $695,000",3.0,1.0,,,
https://www.realestate.co.nz/42665371/residential/sale/371-state-highway-1-otaki,3 months ago,"371 State Highway 1, Otaki","Offers Over $799,000",2.0,1.0,13531.0,,
https://www.realestate.co.nz/42665273/residential/sale/52-reuben-avenue-brooklyn,3 months ago,"52 Reuben Avenue, Brooklyn","Buyer Enquiry Over $1,245,000",4.0,1.0,584.0,,
https://www.realestate.co.nz/42665178/residential/sale/7a-aranui-street-miramar,3 months ago,"7A Aranui Street, Miramar","$989,000",3.0,2.0,,,
https://www.realestate.co.nz/42665018/residential/sale/4-21a-talavera-tce-kelburn,3 months ago,"4/21A Talavera Tce, Kelburn",Deadline Sale,2.0,1.0,,,
https://www.realestate.co.nz/42664720/residential/sale/96-kamahi-street-stokes-valley,3 months ago,"96 Kamahi Street, Stokes Valley",Negotiation,4.0,1.0,1376.0,,
https://www.realestate.co.nz/42664536/residential/sale/1-32-cuba-street-te-aro,3 months ago,"1/32 Cuba Street, Te Aro","Buyer Enquiry Over $390,000",1.0,1.0,,,
https://www.realestate.co.nz/42664527/residential/sale/15-karaka-street-eastbourne,3 months ago,"15 Karaka Street, Eastbourne","Enquiries Over $800,000",3.0,1.0,3794.0,,
https://www.realestate.co.nz/42664232/residential/sale/301-2-onepu-road-kilbirnie,3 months ago,"301/2 Onepu Road, Kilbirnie","Buyer Enquiry Over $745,000",3.0,1.0,,,
https://www.realestate.co.nz/42664075/residential/sale/26-18-king-street-petone,3 months ago,"26/18 King Street, Petone","Enquiries Over $650,000",2.0,1.0,,,
https://www.realestate.co.nz/42663911/residential/sale/3-grenfell-drive-karori,3 months ago,"3 Grenfell Drive, Karori","Buyer Enquiry Over $1,190,000",4.0,1.0,682.0,,
https://www.realestate.co.nz/42663718/residential/sale/81-hautere-cross-road-te-horo,3 months ago,"81 Hautere Cross Road, Te Horo","Offers Over $1,250,000",4.0,2.0,13061.0,,
https://www.realestate.co.nz/42663717/residential/sale/67-pretoria-road-karaka-bays,3 months ago,"67 Pretoria Road, Karaka Bays","Offers Over $1,695,000",3.0,2.0,548.0,,
https://www.realestate.co.nz/42663697/residential/sale/2-derry-hill-churton-park,3 months ago,"2 Derry Hill, Churton Park","Offers Over $1,195,000",5.0,3.0,563.0,,
https://www.realestate.co.nz/42663460/residential/sale/75-mclintock-street-johnsonville,3 months ago,"75 McLintock Street, Johnsonville","Buyer Enquiry Over $885,000",4.0,2.0,440.0,,
https://www.realestate.co.nz/42663434/residential/sale/3-5-post-office-avenue-berhampore,3 months ago,"3-5 Post Office Avenue, Berhampore","Offers Over $275,000",,,100.0,,
https://www.realestate.co.nz/42663389/residential/sale/23-ferry-street-seatoun,3 months ago,"23 Ferry Street, Seatoun",Negotiation,3.0,2.0,382.0,,
https://www.realestate.co.nz/42663277/residential/sale/128-heke-street-ngaio,3 months ago,"128 Heke Street, Ngaio",Negotiation,5.0,2.0,1562.0,,
https://www.realestate.co.nz/42663243/residential/sale/5-30-leighton-avenue-waiwhetu,3 months ago,"5/30 Leighton Avenue, Waiwhetu",Negotiation,3.0,1.0,,,
https://www.realestate.co.nz/42663238/residential/sale/1-42-vivian-street-te-aro,3 months ago,"1/42 Vivian Street, Te Aro","Buyer Enquiry Over $595,000",1.0,1.0,,,
https://www.realestate.co.nz/42663173/residential/sale/14-sylvan-way-silverstream,3 months ago,"14 Sylvan Way, Silverstream","Buyer Enquiry Over $1,299,000",5.0,3.0,893.0,,
https://www.realestate.co.nz/42662994/residential/sale/10-4-claremont-grove-mount-victoria,3 months ago,"10/4 Claremont Grove, Mount Victoria",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42662988/residential/sale/36-rata-street-waikanae,3 months ago,"36 Rata Street, Waikanae","Offers Over $1,590,000",4.0,3.0,2068.0,,
https://www.realestate.co.nz/42662976/residential/sale/47-golf-road-paraparaumu-beach,3 months ago,"47 Golf Road, Paraparaumu Beach",Negotiation,4.0,3.0,834.0,,
https://www.realestate.co.nz/42662877/residential/sale/64a-b-te-moana-road-waikanae-beach,3 months ago,"64A/B Te Moana Road, WAIKANAE BEACH","$1,685,000",4.0,2.0,904.0,,
https://www.realestate.co.nz/42662770/residential/sale/6-126-redwood-avenue-tawa,3 months ago,"6/126 Redwood Avenue, Tawa",Negotiation,2.0,1.0,,,
https://www.realestate.co.nz/42662444/residential/sale/24-kairanga-crescent-wainuiomata,3 months ago,"24 Kairanga Crescent, Wainuiomata","Buyer Enquiry Over $649,000",4.0,1.0,501.0,,
https://www.realestate.co.nz/42662340/residential/sale/108-rakau-road-hataitai,3 months ago,"108 Rakau Road, Hataitai",Tender,3.0,1.0,274.0,,
https://www.realestate.co.nz/42662321/residential/sale/4-12-tama-street-alicetown,3 months ago,"4/12 Tama Street, Alicetown","Asking Price $389,000",2.0,1.0,,,
https://www.realestate.co.nz/42662056/residential/sale/64-truscott-avenue-johnsonville,3 months ago,"64 Truscott Avenue, Johnsonville","Asking Price $740,000",3.0,1.0,,,
